customer_key,customer_number,customer_name,age_year,total_orders,total_sales,total_quantity,total_products,first_order,last_order,lifespan_months,customer_segment,age_group,recency_months,avg_order_value,avg_monthly_spend
2321,AW00013320,Jasmine Jones,67,1,22,1,1,2013-02-26,2013-02-26,0,New,50 and above,152,22,0
2322,AW00013321,Arianna Barnes,66,1,72,4,4,2013-12-30,2013-12-30,0,New,50 and above,142,72,0
2323,AW00013322,Elizabeth Patterson,67,1,86,2,2,2013-05-09,2013-05-09,0,New,50 and above,150,86,0
2324,AW00013323,Adam Adams,67,1,142,2,2,2013-12-13,2013-12-13,0,New,50 and above,143,142,0
2325,AW00013324,Florian Stiller,82,2,4527,6,6,2012-02-07,2013-05-09,15,Regular,50 and above,150,2264,302
2326,AW00013325,Marcus Wright,82,2,4559,4,4,2012-02-04,2013-05-27,16,Regular,50 and above,149,2280,285
2327,AW00013326,Bob Fernandez,82,2,4547,4,3,2012-02-04,2013-05-20,16,Regular,50 and above,150,2274,284
2328,AW00013327,Isabelle Russell,82,1,31,2,2,2013-07-20,2013-07-20,0,New,50 and above,148,31,0
2329,AW00013328,Albert Serrano,81,2,4708,6,5,2013-04-13,2013-07-07,3,New,50 and above,148,2354,1569
2330,AW00013329,Jake Wang,81,2,4807,5,5,2012-02-11,2013-05-23,16,Regular,50 and above,149,2404,300
2331,AW00013330,Maria Patterson,80,3,95,6,5,2013-04-02,2013-09-10,5,New,50 and above,146,32,19
2332,AW00013331,Lauren Diaz,80,1,66,3,3,2013-07-12,2013-07-12,0,New,50 and above,148,66,0
2333,AW00013332,Neil Alonso,79,1,57,2,2,2013-10-17,2013-10-17,0,New,50 and above,145,57,0
2334,AW00013333,Tara Chander,80,1,22,1,1,2013-09-24,2013-09-24,0,New,50 and above,145,22,0
2335,AW00013334,Melanie Rivera,80,1,72,4,4,2013-07-31,2013-07-31,0,New,50 and above,147,72,0
2336,AW00013335,Alyssa Barnes,75,1,72,2,2,2013-11-30,2013-11-30,0,New,50 and above,143,72,0
2337,AW00013336,Deanna Gill,79,1,107,3,3,2013-04-08,2013-04-08,0,New,50 and above,151,107,0
2338,AW00013337,Lauren Cox,72,1,181,2,2,2013-06-06,2013-06-06,0,New,50 and above,149,181,0
2339,AW00013338,Jada Carter,72,1,122,5,5,2014-01-26,2014-01-26,0,New,50 and above,141,122,0
2340,AW00013339,Nicole Clark,78,1,31,2,2,2013-02-09,2013-02-09,0,New,50 and above,153,31,0
2341,AW00013340,Natalie Edwards,78,2,4547,5,5,2012-02-18,2013-05-20,15,Regular,50 and above,150,2274,303
2342,AW00013341,Lucas King,77,1,142,2,2,2013-02-15,2013-02-15,0,New,50 and above,153,142,0
2343,AW00013342,Brandon Jackson,78,1,32,3,3,2013-11-07,2013-11-07,0,New,50 and above,144,32,0
2344,AW00013343,Melanie Bradley,72,2,4720,6,6,2013-05-06,2013-07-24,3,New,50 and above,147,2360,1573
2345,AW00013344,Caitlin Reed,77,1,81,3,3,2013-05-02,2013-05-02,0,New,50 and above,150,81,0
2346,AW00013345,Dalton Butler,78,2,4759,6,6,2013-05-22,2013-07-09,2,New,50 and above,148,2380,2380
2347,AW00013346,Gregory Chande,77,2,4499,3,3,2012-02-18,2013-05-02,15,Regular,50 and above,150,2250,300
2348,AW00013347,Rachel Hall,77,1,72,2,2,2013-06-05,2013-06-05,0,New,50 and above,149,72,0
2349,AW00013348,Noah Young,77,2,4616,6,6,2012-02-05,2013-05-23,16,Regular,50 and above,149,2308,288
2350,AW00013349,Kaitlyn Gonzalez,76,1,22,1,1,2013-02-13,2013-02-13,0,New,50 and above,153,22,0
2351,AW00013350,Isaac Sandberg,76,3,133,7,6,2013-04-18,2014-01-28,10,New,50 and above,141,44,13
2352,AW00013351,Mariah Cox,76,2,4477,2,2,2012-02-19,2013-05-08,15,Regular,50 and above,150,2238,298
2353,AW00013352,Joseph Davis,70,1,57,2,2,2013-06-21,2013-06-21,0,New,50 and above,148,57,0
2354,AW00013353,Jordyn Coleman,70,2,4548,6,6,2012-02-22,2013-10-31,21,Regular,50 and above,144,2274,217
2355,AW00013354,Eric Campbell,70,2,4499,3,3,2012-02-25,2013-05-09,15,Regular,50 and above,150,2250,300
2356,AW00013355,Jackson Jai,75,2,4559,4,4,2012-02-12,2013-05-28,16,Regular,50 and above,149,2280,285
2357,AW00013356,Stefanie Prasad,75,1,31,2,2,2013-10-16,2013-10-16,0,New,50 and above,145,31,0
2358,AW00013357,Blake Gonzales,74,2,4544,5,5,2012-02-05,2013-11-23,22,Regular,50 and above,143,2272,207
2359,AW00013358,Alexandra Edwards,75,1,2387,5,5,2013-09-20,2013-09-20,0,New,50 and above,145,2387,0
2360,AW00013359,Ian Wood,74,2,4638,4,4,2012-01-30,2013-11-07,22,Regular,50 and above,144,2319,211
2361,AW00013360,Jada Cook,74,1,57,2,2,2013-02-04,2013-02-04,0,New,50 and above,153,57,0
2362,AW00013361,Cameron Jai,74,2,4765,3,3,2012-02-25,2013-11-08,21,Regular,50 and above,144,2382,227
2363,AW00013362,Destiny Morgan,63,2,4477,2,2,2012-02-04,2013-11-23,22,Regular,50 and above,143,2238,204
2364,AW00013363,Sydney Allen,74,1,72,2,2,2013-02-28,2013-02-28,0,New,50 and above,152,72,0
2365,AW00013364,Natalie Anderson,73,1,57,2,2,2013-05-15,2013-05-15,0,New,50 and above,150,57,0
2366,AW00013365,Luke Shan,68,1,24,2,2,2013-09-11,2013-09-11,0,New,50 and above,146,24,0
2367,AW00013366,Austin Davis,68,2,4749,4,4,2013-05-26,2013-07-03,1,New,50 and above,148,2374,4749
2368,AW00013367,Savannah Edwards,73,2,4517,4,4,2012-02-27,2013-05-03,14,Regular,50 and above,150,2258,323
2369,AW00013368,Kyle Henderson,56,1,72,2,2,2013-10-26,2013-10-26,0,New,50 and above,144,72,0
2370,AW00013369,Mariah Henderson,73,2,4778,4,4,2012-02-02,2013-05-27,16,Regular,50 and above,149,2389,299
2371,AW00013370,Blake Ross,66,1,2330,2,2,2013-11-18,2013-11-18,0,New,50 and above,143,2330,0
2372,AW00013371,Sydney Gonzales,66,1,72,2,2,2013-08-06,2013-08-06,0,New,50 and above,147,72,0
2373,AW00013372,Isaac Edwards,71,1,77,2,2,2013-02-04,2013-02-04,0,New,50 and above,153,77,0
2374,AW00013373,Michelle Murphy,72,1,72,4,4,2013-03-31,2013-03-31,0,New,50 and above,151,72,0
2375,AW00013374,Marco Martinez,66,1,57,2,2,2013-10-13,2013-10-13,0,New,50 and above,145,57,0
2376,AW00013375,Jason Kumar,72,1,72,2,2,2013-12-03,2013-12-03,0,New,50 and above,143,72,0
2377,AW00013376,Jerry Rai,66,1,31,2,2,2013-09-26,2013-09-26,0,New,50 and above,145,31,0
2378,AW00013377,Thomas Hernandez,72,1,2320,1,1,2013-05-01,2013-05-01,0,New,50 and above,150,2320,0
2379,AW00013378,Alexandra Bailey,66,2,4523,6,6,2012-01-31,2013-05-02,15,Regular,50 and above,150,2262,302
2380,AW00013379,Bailey Morris,71,1,24,2,2,2013-07-17,2013-07-17,0,New,50 and above,148,24,0
2381,AW00013380,Katherine Scott,70,2,4820,4,4,2012-02-01,2013-11-18,22,Regular,50 and above,143,2410,219
2382,AW00013381,Vanessa Jenkins,65,1,72,2,2,2013-07-24,2013-07-24,0,New,50 and above,147,72,0
2383,AW00013382,Richard Rogers,66,2,4526,4,4,2012-02-12,2013-05-23,16,Regular,50 and above,149,2263,283
2384,AW00013383,Natalie Wright,64,2,4512,3,3,2012-01-31,2013-11-03,21,Regular,50 and above,144,2256,215
2385,AW00013384,Mario Ashe,69,2,4574,4,4,2012-02-04,2013-11-20,22,Regular,50 and above,143,2287,208
2386,AW00013385,Danielle Cook,69,2,4549,6,6,2012-02-23,2013-11-13,21,Regular,50 and above,144,2274,217
2387,AW00013386,Samuel Patterson,70,1,85,3,3,2013-10-02,2013-10-02,0,New,50 and above,145,85,0
2388,AW00013387,Miranda Jenkins,70,1,2337,4,4,2013-11-02,2013-11-02,0,New,50 and above,144,2337,0
2389,AW00013388,Marshall Shen,70,1,107,3,3,2013-03-05,2013-03-05,0,New,50 and above,152,107,0
2390,AW00013389,Madison Thomas,69,1,116,4,4,2013-11-30,2013-11-30,0,New,50 and above,143,116,0
2391,AW00013390,Julia Collins,70,1,100,5,5,2013-12-30,2013-12-30,0,New,50 and above,142,100,0
2392,AW00013391,Brenda Malhotra,69,1,2406,3,3,2013-10-02,2013-10-02,0,New,50 and above,145,2406,0
2393,AW00013392,Hunter Parker,69,1,57,2,2,2013-11-09,2013-11-09,0,New,50 and above,144,57,0
2394,AW00013393,Willie Kumar,69,1,2352,3,3,2013-05-10,2013-05-10,0,New,50 and above,150,2352,0
2395,AW00013394,Matthew Clark,69,1,2319,4,4,2013-05-12,2013-05-12,0,New,50 and above,150,2319,0
2396,AW00013395,Gabriel Li,69,1,22,1,1,2013-07-18,2013-07-18,0,New,50 and above,148,22,0
2397,AW00013396,David Kumar,69,1,2362,4,4,2013-05-29,2013-05-29,0,New,50 and above,149,2362,0
2398,AW00013397,Adam Mitchell,63,1,2397,6,6,2013-11-12,2013-11-12,0,New,50 and above,144,2397,0
2399,AW00013398,Logan Ross,52,1,2322,2,2,2013-11-21,2013-11-21,0,New,50 and above,143,2322,0
2400,AW00013399,Edward Young,69,1,2295,1,1,2013-11-08,2013-11-08,0,New,50 and above,144,2295,0
2401,AW00013400,Julia Thomas,63,2,4569,6,6,2012-02-26,2013-11-07,21,Regular,50 and above,144,2284,218
2402,AW00013401,Erin Bradley,63,2,4798,3,3,2012-02-28,2013-11-21,21,Regular,50 and above,143,2399,228
2403,AW00013402,Gabriel Turner,68,2,4793,3,3,2012-02-22,2013-10-29,20,Regular,50 and above,144,2396,240
2404,AW00013403,Jennifer Jackson,68,2,4579,4,4,2012-02-23,2013-05-14,15,Regular,50 and above,150,2290,305
2405,AW00013404,Kelvin Yang,50,3,6812,7,7,2012-12-16,2013-05-27,5,New,50 and above,149,2271,1362
2406,AW00013405,Ethan Bryant,62,4,10778,11,8,2011-11-01,2013-07-24,21,VIP,50 and above,147,2694,513
2407,AW00013406,Craig Jiménez,63,4,7300,9,8,2011-01-28,2013-11-17,34,VIP,50 and above,144,1825,215
2408,AW00013407,Cassandra Rana,62,3,6904,8,8,2012-12-27,2013-05-25,5,New,50 and above,149,2301,1381
2409,AW00013408,Katherine Gonzales,63,3,6792,8,7,2012-12-14,2013-05-27,5,New,50 and above,149,2264,1358
2410,AW00013409,Cory Fernandez,59,1,109,5,5,2013-10-22,2013-10-22,0,New,50 and above,144,109,0
2411,AW00013410,Jillian Madan,64,1,15,2,2,2013-06-07,2013-06-07,0,New,50 and above,149,15,0
2412,AW00013411,Jacquelyn Blanco,65,3,6819,5,5,2012-12-07,2013-05-30,6,New,50 and above,149,2273,1136
2413,AW00013412,Rafael Zhao,64,2,45,4,4,2013-12-09,2013-12-20,0,New,50 and above,142,22,0
2414,AW00013413,Fernando Phillips,87,1,57,2,2,2013-10-31,2013-10-31,0,New,50 and above,144,57,0
2415,AW00013414,Miguel Wilson,87,1,2320,1,1,2013-05-06,2013-05-06,0,New,50 and above,150,2320,0
2416,AW00013415,Marcus Rogers,87,1,2326,3,3,2013-05-26,2013-05-26,0,New,50 and above,149,2326,0
2417,AW00013416,Richard Roberts,81,1,107,3,3,2013-03-10,2013-03-10,0,New,50 and above,152,107,0
2418,AW00013417,Ian Cox,0,1,2370,4,4,2013-05-02,2013-05-02,0,New,Under 20,150,2370,0
2419,AW00013418,Devin Cox,55,2,4768,4,4,2013-05-05,2013-08-14,3,New,50 and above,147,2384,1589
2420,AW00013419,Lauren Coleman,55,2,4477,2,2,2012-02-10,2013-05-04,15,Regular,50 and above,150,2238,298
2421,AW00013420,Jordan Turner,55,2,4798,3,3,2012-02-21,2013-05-04,15,Regular,50 and above,150,2399,320
2422,AW00013421,Alyssa Patterson,55,1,24,2,2,2013-04-27,2013-04-27,0,New,50 and above,150,24,0
2423,AW00013422,Jacqueline Washington,43,1,81,3,3,2013-05-16,2013-05-16,0,New,40-49,150,81,0
2424,AW00013423,Alex Peterson,56,3,173,8,7,2013-07-24,2014-01-27,6,New,50 and above,141,58,29
2425,AW00013424,Jasmine Thomas,44,2,4807,5,5,2012-02-02,2013-05-24,16,Regular,40-49,149,2404,300
2426,AW00013425,Jose Garcia,56,2,4810,4,4,2012-02-23,2013-05-25,15,Regular,50 and above,149,2405,321
2427,AW00013426,Taylor Williams,56,2,4499,3,3,2012-03-05,2013-05-09,14,Regular,50 and above,150,2250,321
2428,AW00013427,Connor Winston,50,1,2295,1,1,2013-05-21,2013-05-21,0,New,50 and above,150,2295,0
2429,AW00013428,Marcus Ramirez,55,1,2317,2,2,2013-05-11,2013-05-11,0,New,50 and above,150,2317,0
2430,AW00013429,Gabrielle Washington,56,2,4588,4,4,2012-03-11,2013-06-11,15,Regular,50 and above,149,2294,306
2431,AW00013430,Edward Griffin,45,1,31,2,2,2013-03-22,2013-03-22,0,New,40-49,152,31,0
2432,AW00013431,Bryan James,64,2,4593,6,6,2012-03-14,2013-06-13,15,Regular,50 and above,149,2296,306
2433,AW00013432,Dalton Wood,47,1,57,2,2,2013-03-27,2013-03-27,0,New,40-49,151,57,0
2434,AW00013433,Jessie Vazquez,64,2,4534,4,4,2012-03-18,2013-06-10,15,Regular,50 and above,149,2267,302
2435,AW00013434,Kaitlyn Wright,85,1,2355,2,2,2013-10-13,2013-10-13,0,New,50 and above,145,2355,0
2436,AW00013435,Tracy Pal,85,2,4838,5,5,2012-03-17,2013-06-16,15,Regular,50 and above,149,2419,323
2437,AW00013436,Gail Griffin,57,2,4499,3,3,2012-03-12,2013-06-04,15,Regular,50 and above,149,2250,300
2438,AW00013437,Ethan Flores,51,1,81,3,3,2013-03-02,2013-03-02,0,New,50 and above,152,81,0
2439,AW00013438,Chloe Griffin,56,2,4502,2,2,2012-03-02,2013-06-11,16,Regular,50 and above,149,2251,281
2440,AW00013439,Arturo Lin,57,1,57,2,2,2013-05-18,2013-05-18,0,New,50 and above,150,57,0
2441,AW00013440,Sydney Miller,53,2,4819,5,5,2013-05-12,2013-08-06,3,New,50 and above,147,2410,1606
2442,AW00013441,Omar Zhang,52,1,46,2,2,2013-11-29,2013-11-29,0,New,50 and above,143,46,0
2443,AW00013442,Paula Vazquez,58,2,4501,4,4,2012-03-18,2013-06-20,15,Regular,50 and above,148,2250,300
2444,AW00013443,Jasmine White,58,2,4537,3,3,2012-03-10,2013-06-12,15,Regular,50 and above,149,2268,302
2445,AW00013444,Abby Lopez,58,1,57,2,2,2013-07-13,2013-07-13,0,New,50 and above,148,57,0
2446,AW00013445,Logan Davis,58,1,76,2,2,2013-11-14,2013-11-14,0,New,50 and above,144,76,0
2447,AW00013446,Katelyn Scott,58,2,4537,3,3,2012-03-01,2013-06-19,16,Regular,50 and above,149,2268,284
2448,AW00013447,Destiny Cox,58,2,4534,4,4,2012-03-26,2013-06-17,15,Regular,50 and above,149,2267,302
2449,AW00013448,Catherine Ward,58,1,22,1,1,2013-06-01,2013-06-01,0,New,50 and above,149,22,0
2450,AW00013449,Jerome Diaz,59,2,4527,5,5,2012-03-12,2013-06-13,15,Regular,50 and above,149,2264,302
2451,AW00013450,Victoria Jones,53,2,4773,3,3,2012-04-28,2013-06-07,14,Regular,50 and above,149,2386,341
2452,AW00013451,Robin Browning,53,1,22,1,1,2013-10-18,2013-10-18,0,New,50 and above,144,22,0
2453,AW00013452,Kaitlyn Evans,59,2,4800,5,5,2012-03-30,2013-05-31,14,Regular,50 and above,149,2400,343
2454,AW00013453,Amanda Howard,59,2,4577,5,5,2012-04-08,2013-06-17,14,Regular,50 and above,149,2288,327
2455,AW00013454,Benjamin Griffin,59,1,2344,3,3,2013-06-14,2013-06-14,0,New,50 and above,149,2344,0
2456,AW00013455,Kaitlyn Bryant,53,1,2350,3,3,2013-06-10,2013-06-10,0,New,50 and above,149,2350,0
2457,AW00013456,Sydney Hernandez,65,2,4583,5,5,2012-04-14,2013-05-30,14,Regular,50 and above,149,2292,327
2458,AW00013457,Eric Henderson,65,1,57,2,2,2013-08-05,2013-08-05,0,New,50 and above,147,57,0
2459,AW00013458,Joan James,64,1,45,4,4,2013-02-07,2013-02-07,0,New,50 and above,153,45,0
2460,AW00013459,Devin Foster,65,1,57,2,2,2013-11-11,2013-11-11,0,New,50 and above,144,57,0
2461,AW00013460,Jasmine Walker,65,2,4693,4,4,2013-05-01,2013-08-05,3,New,50 and above,147,2346,1564
2462,AW00013461,Anthony Jones,85,2,4477,2,2,2012-03-30,2013-06-15,15,Regular,50 and above,149,2238,298
2463,AW00013462,Jay Sara,78,2,4558,5,5,2012-04-18,2013-12-05,20,Regular,50 and above,143,2279,228
2464,AW00013463,Tammy Sara,84,1,107,3,3,2013-11-13,2013-11-13,0,New,50 and above,144,107,0
2465,AW00013464,Martha Hu,83,2,4502,2,2,2012-04-19,2013-06-16,14,Regular,50 and above,149,2251,322
2466,AW00013465,Sydney Campbell,84,1,76,2,2,2013-11-21,2013-11-21,0,New,50 and above,143,76,0
2467,AW00013466,Bryce James,60,3,133,6,6,2013-09-16,2013-12-16,3,New,50 and above,143,44,44
2468,AW00013467,Kristopher Martinez,60,1,22,1,1,2013-05-10,2013-05-10,0,New,50 and above,150,22,0
2469,AW00013468,Mariah Sanders,59,2,4627,6,6,2012-04-24,2013-06-19,14,Regular,50 and above,149,2314,330
2470,AW00013469,Bryce Bailey,59,1,72,2,2,2014-01-16,2014-01-16,0,New,50 and above,142,72,0
2471,AW00013470,Jaclyn Jai,59,1,57,2,2,2013-12-20,2013-12-20,0,New,50 and above,142,57,0
2472,AW00013471,Eric Bryant,60,1,31,2,2,2013-05-20,2013-05-20,0,New,50 and above,150,31,0
2473,AW00013472,Simon Pearson,66,1,2519,4,4,2013-06-24,2013-06-24,0,New,50 and above,148,2519,0
2474,AW00013473,Logan Hill,66,1,2319,4,4,2013-06-09,2013-06-09,0,New,50 and above,149,2319,0
2475,AW00013474,Elizabeth Hall,66,4,340,14,13,2013-05-07,2013-10-21,6,New,50 and above,144,85,57
2476,AW00013475,Charles Allen,66,1,57,2,2,2013-12-10,2013-12-10,0,New,50 and above,143,57,0
2477,AW00013476,Timothy Hall,66,1,76,2,2,2013-06-17,2013-06-17,0,New,50 and above,149,76,0
2478,AW00013477,Katherine Wood,66,2,4512,3,3,2012-04-28,2013-06-27,14,Regular,50 and above,148,2256,322
2479,AW00013478,Alexia Coleman,66,2,4898,5,5,2012-04-13,2013-06-04,14,Regular,50 and above,149,2449,350
2480,AW00013479,Katelyn Rogers,61,1,76,2,2,2013-08-23,2013-08-23,0,New,50 and above,146,76,0
2481,AW00013480,Anna Rodriguez,67,1,81,3,3,2013-05-20,2013-05-20,0,New,50 and above,150,81,0
2482,AW00013481,Hunter Hernandez,67,1,31,2,2,2014-01-10,2014-01-10,0,New,50 and above,142,31,0
2483,AW00013482,Haley Bryant,62,2,4501,4,4,2012-04-02,2013-12-07,20,Regular,50 and above,143,2250,225
2484,AW00013483,Christian Lal,67,1,57,2,2,2013-07-21,2013-07-21,0,New,50 and above,147,57,0
2485,AW00013484,Marcus Martinez,83,2,4813,5,5,2012-05-12,2013-06-03,13,Regular,50 and above,149,2406,370
2486,AW00013485,Thomas Allen,82,1,37,3,3,2013-02-15,2013-02-15,0,New,50 and above,153,37,0
2487,AW00013486,Rebekah Gomez,83,3,226,7,7,2013-04-22,2013-09-02,4,New,50 and above,146,75,56
2488,AW00013487,Emily Martin,83,2,4534,4,4,2012-05-29,2013-06-19,13,Regular,50 and above,149,2267,349
2489,AW00013488,Laura Guo,82,1,142,2,2,2013-06-12,2013-06-12,0,New,50 and above,149,142,0
2490,AW00013489,Jennifer Walker,81,2,4740,3,3,2012-05-03,2013-06-24,14,Regular,50 and above,148,2370,339
2491,AW00013490,Edward Rodriguez,81,1,57,2,2,2013-03-11,2013-03-11,0,New,50 and above,152,57,0
2492,AW00013491,Natalie Howard,81,3,176,9,8,2013-01-30,2014-01-13,12,Regular,50 and above,142,59,15
2493,AW00013492,Christian Foster,80,2,4501,5,5,2012-05-29,2013-06-26,13,Regular,50 and above,148,2250,346
2494,AW00013493,Valerie Zhao,55,2,49,4,4,2013-03-26,2013-04-24,1,New,50 and above,150,24,49
2495,AW00013494,Byron Gutierrez,58,1,40,2,2,2013-05-18,2013-05-18,0,New,50 and above,150,40,0
2496,AW00013495,Micheal Alvarez,57,2,58,5,5,2013-03-23,2013-04-18,1,New,50 and above,151,29,58
2497,AW00013496,Lucas Morris,58,1,37,2,2,2013-04-17,2013-04-17,0,New,50 and above,151,37,0
2498,AW00013497,Deborah Sharma,59,1,40,2,2,2013-02-24,2013-02-24,0,New,50 and above,152,40,0
2499,AW00013498,Joel Mehta,58,1,101,3,3,2013-08-19,2013-08-19,0,New,50 and above,146,101,0
2500,AW00013499,Olivia Cox,58,1,134,2,2,2013-02-13,2013-02-13,0,New,50 and above,153,134,0
2501,AW00013500,Molly Vance,62,1,40,2,2,2013-11-20,2013-11-20,0,New,50 and above,143,40,0
2502,AW00013501,Clayton Zhu,62,1,40,2,2,2013-05-17,2013-05-17,0,New,50 and above,150,40,0
2503,AW00013502,Deborah Nara,62,1,55,2,2,2013-08-18,2013-08-18,0,New,50 and above,147,55,0
2504,AW00013503,Theodore Gomez,57,2,101,5,5,2013-04-19,2013-05-22,1,New,50 and above,149,50,101
2505,AW00013504,Beth Alonso,64,2,5923,5,5,2011-11-15,2013-12-18,25,VIP,50 and above,142,2962,237
2506,AW00013505,Jamie Cai,64,2,128,7,6,2013-06-07,2013-07-29,2,New,50 and above,147,64,64
2507,AW00013506,Willie Guo,54,1,124,2,2,2013-10-03,2013-10-03,0,New,50 and above,145,124,0
2508,AW00013507,Margaret Patterson,64,2,44,3,3,2013-04-19,2013-04-25,0,New,50 and above,150,22,0
2509,AW00013508,Cassandra Sanchez,83,1,129,3,3,2013-02-04,2013-02-04,0,New,50 and above,153,129,0
2510,AW00013509,Lucas Johnson,82,2,49,4,4,2013-05-17,2013-06-07,1,New,50 and above,149,24,49
2511,AW00013510,Jon Shen,74,1,94,2,2,2013-02-02,2013-02-02,0,New,50 and above,153,94,0
2512,AW00013511,Ernest Liu,79,2,6012,5,5,2011-12-03,2013-12-16,25,VIP,50 and above,143,3006,240
2513,AW00013512,Ken Sánchez,78,1,70,1,1,2013-08-06,2013-08-06,0,New,50 and above,147,70,0
2514,AW00013513,Abigail Henderson,78,2,5918,4,4,2011-01-01,2013-12-04,36,VIP,50 and above,143,2959,164
2515,AW00013514,Lindsay Luo,78,2,5973,5,5,2011-02-17,2013-12-03,34,VIP,50 and above,143,2986,176
2516,AW00013515,Cara Liang,78,2,5948,5,5,2011-02-11,2013-12-27,35,VIP,50 and above,142,2974,170
2517,AW00013516,Harold Ray,78,2,44,3,3,2013-07-22,2013-08-16,1,New,50 and above,147,22,44
2518,AW00013517,Nicolas Sharma,78,3,5666,9,8,2012-12-22,2013-11-02,10,New,50 and above,144,1889,567
2519,AW00013518,Brendan Goldstein,41,2,2638,4,4,2012-06-17,2013-12-13,18,Regular,40-49,143,1319,147
2520,AW00013519,Lucas Foster,41,2,4492,2,2,2012-06-26,2012-12-30,6,New,40-49,154,2246,749
2521,AW00013520,Carol Nelson,42,2,4551,4,4,2012-06-17,2013-02-26,8,New,40-49,152,2276,569
2522,AW00013521,Sandra Lu,42,2,4514,2,2,2012-06-22,2013-02-03,8,New,40-49,153,2257,564
2523,AW00013522,Logan Taylor,42,2,60,2,2,2013-04-24,2013-06-25,2,New,40-49,148,30,30
2524,AW00013523,Adrienne Ruiz,43,2,67,4,4,2013-05-23,2013-06-26,1,New,40-49,148,34,67
2525,AW00013524,Cheryl Blanco,42,2,4528,4,4,2012-06-20,2013-04-16,10,New,40-49,151,2264,453
2526,AW00013525,Cassandra Van,42,2,4606,6,6,2012-06-06,2013-05-20,12,Regular,40-49,150,2303,384
2527,AW00013526,Krystal Liu,42,2,4549,3,3,2012-07-15,2013-06-18,11,New,40-49,149,2274,414
2528,AW00013527,Tonya Andersen,43,2,4529,4,4,2012-07-08,2013-07-14,12,Regular,40-49,148,2264,377
2529,AW00013528,Carmen Lopez,42,2,4530,5,5,2012-07-10,2013-08-19,14,Regular,40-49,146,2265,324
2530,AW00013529,Pamela Martinez,43,2,4615,5,5,2012-07-16,2013-08-11,13,Regular,40-49,147,2308,355
2531,AW00013530,Krystal Chen,76,1,186,3,3,2013-09-14,2013-09-14,0,New,50 and above,146,186,0
2532,AW00013531,Tyrone Gutierrez,59,1,70,1,1,2013-09-05,2013-09-05,0,New,50 and above,146,70,0
2533,AW00013532,Melody Gill,53,1,7,2,2,2013-09-25,2013-09-25,0,New,50 and above,145,7,0
2534,AW00013533,Eduardo Butler,53,2,138,6,6,2013-04-09,2013-12-08,8,New,50 and above,143,69,17
2535,AW00013534,Beth Navarro,59,2,86,6,6,2013-08-07,2013-12-02,4,New,50 and above,143,43,22
2536,AW00013535,Omar Nara,60,2,59,6,6,2013-07-21,2013-10-19,3,New,50 and above,144,30,20
2537,AW00013536,Arianna Ward,50,2,5973,5,5,2011-12-24,2013-12-21,24,VIP,50 and above,142,2986,249
2538,AW00013537,Jill Moreno,60,2,5910,5,5,2011-11-29,2013-12-22,25,VIP,50 and above,142,2955,236
2539,AW00013538,Vanessa Henderson,50,2,5908,3,3,2011-02-24,2013-12-04,34,VIP,50 and above,143,2954,174
2540,AW00013539,Roger Guo,61,2,79,4,4,2013-08-05,2013-10-29,3,New,50 and above,144,40,26
2541,AW00013540,Paula Ortega,49,3,6528,9,9,2011-02-09,2013-07-27,30,VIP,40-49,147,2176,218
2542,AW00013541,Ashlee Xu,60,3,6536,9,9,2011-02-28,2013-06-30,28,VIP,50 and above,148,2179,233
2543,AW00013542,Sharon Kumar,56,2,5943,4,4,2011-02-26,2013-12-03,34,VIP,50 and above,143,2972,175
2544,AW00013543,Phillip Rana,62,2,5923,5,5,2011-02-26,2013-12-24,34,VIP,50 and above,142,2962,174
2545,AW00013544,Joy Martin,44,2,108,6,6,2013-04-19,2013-11-17,7,New,40-49,144,54,15
2546,AW00013545,Brad Sharma,50,2,5908,3,3,2011-02-11,2013-12-12,34,VIP,50 and above,143,2954,174
2547,AW00013546,Mitchell Jai,50,2,5918,4,4,2011-01-29,2013-12-12,35,VIP,50 and above,143,2959,169
2548,AW00013547,Michele Jimenez,46,2,84,5,5,2013-08-16,2013-10-01,2,New,40-49,145,42,42
2549,AW00013548,Bridget Jai,49,2,5908,3,3,2011-02-01,2013-12-27,35,VIP,40-49,142,2954,169
2550,AW00013549,Richard King,51,1,94,2,2,2013-05-01,2013-05-01,0,New,50 and above,150,94,0
2551,AW00013550,Joe Malhotra,51,1,70,1,1,2013-03-21,2013-03-21,0,New,50 and above,152,70,0
2552,AW00013551,Jacob Lee,50,3,5623,5,4,2012-12-04,2013-10-31,11,New,50 and above,144,1874,511
